,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
436,VI.,47.509494399999994,19.0653234,Bubu Bubble tea,47.507608540604785,19.05995579520745,Bubble Tea Shop
437,VI.,47.509494399999994,19.0653234,Pizzica,47.504203,19.059279,Pizza Place
438,VI.,47.509494399999994,19.0653234,Biang Bistro,47.50589384882062,19.062419180386243,Chinese Restaurant
439,VI.,47.509494399999994,19.0653234,DIAGEO High Spirits Bar,47.514391456818664,19.05852521763703,Bar
440,VI.,47.509494399999994,19.0653234,Eiffel tér,47.510157189385396,19.05803382396698,Plaza
441,VI.,47.509494399999994,19.0653234,Kiadó Kocsma,47.504807,19.061704,Bar
442,VI.,47.509494399999994,19.0653234,Padthai Wokbar,47.509631,19.056474,Thai Restaurant
443,VI.,47.509494399999994,19.0653234,The Caledonia Budapest Scottish Pub & Shop,47.50491104732507,19.060766364975695,Bar
444,VI.,47.509494399999994,19.0653234,Menza étterem és kávézó,47.503999,19.06278,Hungarian Restaurant
445,VI.,47.509494399999994,19.0653234,Kerkyra Görög Ételbár,47.504896,19.056404,Greek Restaurant
446,VI.,47.509494399999994,19.0653234,Két Szerecsen,47.502812,19.060874,Restaurant
447,VI.,47.509494399999994,19.0653234,Csak a jó sör!,47.50179179083147,19.065552498729502,Beer Bar
448,VI.,47.509494399999994,19.0653234,Life1 Nyugati Fitness,47.509815975695126,19.056107516134283,Gym / Fitness Center
449,VI.,47.509494399999994,19.0653234,Caffe GianMario,47.5052079571629,19.05512399167525,Italian Restaurant
450,VI.,47.509494399999994,19.0653234,Fragola,47.50281892116427,19.061314895998656,Ice Cream Shop
451,VI.,47.509494399999994,19.0653234,Magyar Állami Operaház,47.502822820057006,19.058307409286495,Opera House
452,VI.,47.509494399999994,19.0653234,Sugar!,47.50260538240091,19.060619473457336,Candy Store
453,VI.,47.509494399999994,19.0653234,COS,47.503149361279775,19.060290297891722,Boutique
454,VI.,47.509494399999994,19.0653234,Wunder Sörművek,47.505718060341636,19.05916871243925,Beer Bar
455,VI.,47.509494399999994,19.0653234,Madách Színház,47.501147276050496,19.068190078030863,Theater
456,VI.,47.509494399999994,19.0653234,Flippermúzeum,47.514703046662724,19.05430242174548,Arcade
457,VI.,47.509494399999994,19.0653234,A Presto,47.50296,19.058758,Italian Restaurant
458,VI.,47.509494399999994,19.0653234,Benczúr Kert,47.51122884975923,19.077586002114042,Playground
459,VI.,47.509494399999994,19.0653234,Pizza Dellarosso,47.506209,19.055204,Pizza Place
460,VI.,47.509494399999994,19.0653234,Chouchou,47.514451,19.05409,Dessert Shop
461,VI.,47.509494399999994,19.0653234,Nespresso Boutique,47.50238967888826,19.059357616229427,Coffee Shop
462,VI.,47.509494399999994,19.0653234,Hősök Tere | Heroes Square (Hősök tere),47.51494716784178,19.07771587371826,Plaza
463,VI.,47.509494399999994,19.0653234,MINIVERSUM,47.50131132000201,19.05733278420611,Theme Park
464,VI.,47.509494399999994,19.0653234,IÑEZ Bagel Shop,47.503962,19.054838,Bagel Shop
465,VI.,47.509494399999994,19.0653234,Nappali Kávéház,47.501176,19.060866,Whisky Bar
466,VI.,47.509494399999994,19.0653234,Vígszínház,47.51244554032259,19.05131814676096,Theater
467,VI.,47.509494399999994,19.0653234,thebigfish,47.504462633372285,19.061823785305023,Seafood Restaurant
468,VI.,47.509494399999994,19.0653234,Tuk Tuk Bar,47.501083,19.058819,Cocktail Bar
469,VI.,47.509494399999994,19.0653234,Artizán,47.503709,19.052721,Bakery
470,VI.,47.509494399999994,19.0653234,Dorado Café,47.499405860140705,19.064884361226785,Coffee Shop
471,VI.,47.509494399999994,19.0653234,Könyvbár & Restaurant,47.500639514352876,19.063874384461567,Restaurant
472,VI.,47.509494399999994,19.0653234,Hotel Moments Budapest,47.50093513704525,19.056553568100565,Hotel
473,VI.,47.509494399999994,19.0653234,El Asador de Pata Negra,47.501840511893874,19.059888384489547,Spanish Restaurant
474,VI.,47.509494399999994,19.0653234,Strudel Hugó - rétes és más,47.499907861101285,19.06766515004218,Dessert Shop
475,VI.,47.509494399999994,19.0653234,Zara,47.514037802711286,19.0605937658911,Clothing Store
476,VI.,47.509494399999994,19.0653234,Pivo Söröző,47.5151836499477,19.05448545280108,Beer Bar
477,VI.,47.509494399999994,19.0653234,Pohárszék Bor & Kávé,47.505664655251145,19.051561606504983,Wine Bar
478,VI.,47.509494399999994,19.0653234,Stand Étterem,47.50028,19.059612,Restaurant
479,VI.,47.509494399999994,19.0653234,Komachi Bistro,47.501405,19.065986,Japanese Restaurant
480,VI.,47.509494399999994,19.0653234,Különleges Sörök Boltja,47.51660547627989,19.055501724334878,Beer Store
481,VI.,47.509494399999994,19.0653234,9Bar Coffee,47.50207857677762,19.055686124290432,Coffee Shop
482,VI.,47.509494399999994,19.0653234,Kispiac Bisztró,47.504741668328315,19.052602350711823,Hungarian Restaurant
483,VI.,47.509494399999994,19.0653234,The Goat Herder,47.502982,19.077801,Coffee Shop
484,VI.,47.509494399999994,19.0653234,Flying Bird Tea House,47.499450581208436,19.060640799273994,Tea Room
485,VI.,47.509494399999994,19.0653234,Kisüzem,47.499683,19.062764,Bar
486,VI.,47.509494399999994,19.0653234,E-Exit Escape Room/Szabadulószoba,47.49871099659262,19.064747965838013,Theme Park
487,VI.,47.509494399999994,19.0653234,BP BARbq,47.49897276047702,19.067060640423023,BBQ Joint
488,VI.,47.509494399999994,19.0653234,Városligeti Műjégpálya,47.51500513767185,19.080119132995605,Skating Rink
489,VI.,47.509494399999994,19.0653234,Szent István Bazilika,47.50078611872214,19.053897857666016,Church
490,VI.,47.509494399999994,19.0653234,Louis Vuitton,47.5027967,19.0591707,Boutique
491,VI.,47.509494399999994,19.0653234,Madal Cafe - Espresso & Brew Bar,47.513479230393266,19.049513385263015,Coffee Shop
492,VI.,47.509494399999994,19.0653234,Úri cipő - kaptafa,47.49969167745099,19.066239580273965,Breakfast Spot
493,VI.,47.509494399999994,19.0653234,VINYL & WOOD (VINYL &  WOOD - Get Lost in Wonderland),47.49807,19.064741,Coffee Shop
494,VI.,47.509494399999994,19.0653234,Maverick City Lodge,47.49780900241356,19.062796158377473,Hostel
495,VI.,47.509494399999994,19.0653234,Zeller Bistro,47.50220674435897,19.052706956863403,Hungarian Restaurant
496,VI.,47.509494399999994,19.0653234,Double Shot,47.515867,19.049774,Coffee Shop
497,VI.,47.509494399999994,19.0653234,Szépművészeti Múzeum,47.516084814053,19.07649278640747,Art Museum
498,VI.,47.509494399999994,19.0653234,SixLetter Coffee Co.,47.50749751182972,19.052905440330505,Coffee Shop
499,VI.,47.509494399999994,19.0653234,Hopaholic - In Hop We Trust,47.5000276949792,19.06581271312401,Beer Bar
500,VI.,47.509494399999994,19.0653234,Bortársaság,47.505648549047095,19.048542931788617,Wine Shop
501,VI.,47.509494399999994,19.0653234,Parázs,47.50240859356781,19.06347022787545,Thai Restaurant
502,VI.,47.509494399999994,19.0653234,Metropolitan,47.50536421150313,19.05121222502871,Salon / Barbershop
503,VI.,47.509494399999994,19.0653234,Budapesti Állatkert | Budapest Zoo (Fővárosi Állat- és Növénykert),47.51821084173917,19.077525494336115,Zoo
504,VI.,47.509494399999994,19.0653234,Pizza Me #1 / La Pizza di Mamma Sophia,47.49917850605831,19.05816914734231,Pizza Place
505,VI.,47.509494399999994,19.0653234,Városliget Café & Restaurant 1895,47.51439030865012,19.080142370638605,Hungarian Restaurant
506,VI.,47.509494399999994,19.0653234,Gelato Rosa,47.50022800527574,19.05312269926071,Ice Cream Shop
507,VI.,47.509494399999994,19.0653234,Espresso Embassy,47.502048,19.050175,Coffee Shop
508,VI.,47.509494399999994,19.0653234,My Green Cup,47.51536520879162,19.04953791606128,Coffee Shop
509,VI.,47.509494399999994,19.0653234,Bio-Barát Biobolt,47.51272826847639,19.049419895219646,Health Food Store
510,VI.,47.509494399999994,19.0653234,Madal Cafe - Espresso & Brew Bar,47.507349306127296,19.049044775306154,Coffee Shop
511,VI.,47.509494399999994,19.0653234,Café Analóg,47.49895275886316,19.061407239373118,Camera Store
512,VI.,47.509494399999994,19.0653234,Boutiq'Bar,47.49958811566566,19.05601531647689,Cocktail Bar
513,VI.,47.509494399999994,19.0653234,Bors Gasztrobár,47.49671394191717,19.063659114843635,Soup Place
514,VI.,47.509494399999994,19.0653234,Chez Dodo - Artisan Macarons & Café,47.50002173674331,19.05226689943884,Dessert Shop
515,VI.,47.509494399999994,19.0653234,Culinaris,47.50992745789992,19.046943836588206,Gourmet Shop
516,VI.,47.509494399999994,19.0653234,The British Store,47.51640611701182,19.052585798329048,Gourmet Shop
517,VI.,47.509494399999994,19.0653234,Szent István Bazilika tetőtéri kilátó (Szent István Bazilika tetőtéri),47.50078611872214,19.0540212392807,Scenic Lookout
518,VI.,47.509494399999994,19.0653234,GRUMPY,47.499288,19.064928,Bistro
519,VI.,47.509494399999994,19.0653234,Freyja,47.49962402307627,19.07379297965863,Bakery
520,VI.,47.509494399999994,19.0653234,Cirko-Gejzír Filmszínház,47.51105289530538,19.047216887262177,Indie Movie Theater
521,VII.,47.5026271,19.077243325017964,The Goat Herder,47.502982,19.077801,Coffee Shop
522,VII.,47.5026271,19.077243325017964,Hit Space Hangszer & Stúdiótechnikai szaküzlet,47.50096847930906,19.077466850426337,Music Store
523,VII.,47.5026271,19.077243325017964,Kao Niaw Ping Kai,47.499058736567186,19.077622729082172,Thai Restaurant
524,VII.,47.5026271,19.077243325017964,Freyja,47.49962402307627,19.07379297965863,Bakery
525,VII.,47.5026271,19.077243325017964,Rosenstein Vendéglő,47.49837604087943,19.082250148057938,Jewish Restaurant
526,VII.,47.5026271,19.077243325017964,Madách Színház,47.501147276050496,19.068190078030863,Theater
527,VII.,47.5026271,19.077243325017964,M10 Táncakadémia - Fórumház,47.50290804733317,19.085538051919347,Dance Studio
528,VII.,47.5026271,19.077243325017964,Corinthia Hotel Budapest,47.50275396489667,19.066858291625973,Hotel
529,VII.,47.5026271,19.077243325017964,"New York Palace, The Dedica Anthology, Autograph Collection",47.498668836574446,19.070760025794925,Hotel
530,VII.,47.5026271,19.077243325017964,Olimpia vendéglő,47.50427548561694,19.087200196706284,Restaurant
531,VII.,47.5026271,19.077243325017964,Strudel Hugó - rétes és más,47.499907861101285,19.06766515004218,Dessert Shop
532,VII.,47.5026271,19.077243325017964,Cube Coffee Bar,47.50583367203497,19.067600810879966,Coffee Shop
533,VII.,47.5026271,19.077243325017964,Csak a jó sör!,47.50179179083147,19.065552498729502,Beer Bar
534,VII.,47.5026271,19.077243325017964,BP BARbq,47.49897276047702,19.067060640423023,BBQ Joint
535,VII.,47.5026271,19.077243325017964,Deli Land,47.50892646950693,19.071003963657848,Deli / Bodega
536,VII.,47.5026271,19.077243325017964,Zeneakadémia,47.50322145342078,19.064471125602722,College Arts Building
537,VII.,47.5026271,19.077243325017964,Dorado Café,47.499405860140705,19.064884361226785,Coffee Shop
538,VII.,47.5026271,19.077243325017964,Benczúr Kert,47.51122884975923,19.077586002114042,Playground
539,VII.,47.5026271,19.077243325017964,E-Exit Escape Room/Szabadulószoba,47.49871099659262,19.064747965838013,Theme Park
540,VII.,47.5026271,19.077243325017964,Hintaló Iszoda,47.49480236527075,19.07196038142688,Bar
541,VII.,47.5026271,19.077243325017964,Úri cipő - kaptafa,47.49969167745099,19.066239580273965,Breakfast Spot
542,VII.,47.5026271,19.077243325017964,Ecocafe,47.50750591264405,19.06668922472147,Coffee Shop
543,VII.,47.5026271,19.077243325017964,Matinée,47.509165,19.07079,Coffee Shop
544,VII.,47.5026271,19.077243325017964,VINYL & WOOD (VINYL &  WOOD - Get Lost in Wonderland),47.49807,19.064741,Coffee Shop
545,VII.,47.5026271,19.077243325017964,Keret,47.494668585147835,19.069709508773258,Bar
546,VII.,47.5026271,19.077243325017964,Halkakas Halbisztró,47.496565155060544,19.065833427674914,Fish & Chips Shop
547,VII.,47.5026271,19.077243325017964,Komachi Bistro,47.501405,19.065986,Japanese Restaurant
548,VII.,47.5026271,19.077243325017964,KockaÁruház (Market játékbolt),47.50273561857792,19.08865948048978,Toy / Game Store
549,VII.,47.5026271,19.077243325017964,Café Csiga,47.493331,19.072587,Gastropub
550,VII.,47.5026271,19.077243325017964,Beerselection.hu,47.49435869210106,19.071089882654718,Beer Store
551,VII.,47.5026271,19.077243325017964,Könyvbár & Restaurant,47.500639514352876,19.063874384461567,Restaurant
552,VII.,47.5026271,19.077243325017964,Bors Gasztrobár,47.49671394191717,19.063659114843635,Soup Place
553,VII.,47.5026271,19.077243325017964,Hopaholic - In Hop We Trust,47.5000276949792,19.06581271312401,Beer Bar
554,VII.,47.5026271,19.077243325017964,Maverick City Lodge,47.49780900241356,19.062796158377473,Hostel
555,VII.,47.5026271,19.077243325017964,London Coffee Society,47.496446,19.06632,Coffee Shop
556,VII.,47.5026271,19.077243325017964,Kisüzem,47.499683,19.062764,Bar
557,VII.,47.5026271,19.077243325017964,Hunyadi tér,47.50577930854618,19.066991320123357,Park
558,VII.,47.5026271,19.077243325017964,Macska,47.493832,19.072971,Pub
559,VII.,47.5026271,19.077243325017964,Brody Studios,47.508298206613865,19.06464273333526,Performing Arts Venue
560,VII.,47.5026271,19.077243325017964,Bázis Store,47.496473269698235,19.065828323364258,Arts & Crafts Store
561,VII.,47.5026271,19.077243325017964,Két Szerecsen,47.502812,19.060874,Restaurant
562,VII.,47.5026271,19.077243325017964,Művész ArtMozi,47.50669234055676,19.06119684234176,Indie Movie Theater
563,VII.,47.5026271,19.077243325017964,GRUMPY,47.499288,19.064928,Bistro
564,VII.,47.5026271,19.077243325017964,Nespresso Boutique,47.49818822348738,19.09262551750595,Coffee Shop
565,VII.,47.5026271,19.077243325017964,Menza étterem és kávézó,47.503999,19.06278,Hungarian Restaurant
566,VII.,47.5026271,19.077243325017964,Bamba Marha Burger Bar,47.5049180821054,19.062771128657197,Burger Joint
567,VII.,47.5026271,19.077243325017964,Szimpla Kert,47.49689071315625,19.062936992141815,Pub
568,VII.,47.5026271,19.077243325017964,Hops Beer Bar,47.497265,19.062817,Beer Bar
569,VII.,47.5026271,19.077243325017964,Királydomb,47.51132934720821,19.08691191889134,Park
570,VII.,47.5026271,19.077243325017964,Fragola,47.50281892116427,19.061314895998656,Ice Cream Shop
571,VII.,47.5026271,19.077243325017964,Flying Bird Tea House,47.499450581208436,19.060640799273994,Tea Room
572,VII.,47.5026271,19.077243325017964,Millennium da Pippo,47.508388,19.067574,Italian Restaurant
573,VII.,47.5026271,19.077243325017964,arán bakery budapest,47.497977,19.064662,Bakery
574,VII.,47.5026271,19.077243325017964,Cinema City VIP,47.498251326163455,19.0904580005879,Multiplex
575,VII.,47.5026271,19.077243325017964,Auróra,47.49415804648905,19.076033700423636,Social Club
576,VII.,47.5026271,19.077243325017964,Hősök Tere | Heroes Square (Hősök tere),47.51494716784178,19.07771587371826,Plaza
577,VII.,47.5026271,19.077243325017964,Padron,47.492039072662806,19.067708186563642,Tapas Restaurant
578,VII.,47.5026271,19.077243325017964,Pizzica,47.504203,19.059279,Pizza Place
579,VII.,47.5026271,19.077243325017964,Nappali Kávéház,47.501176,19.060866,Whisky Bar
580,VII.,47.5026271,19.077243325017964,CrossFit B'Bros,47.5091960715135,19.091686809542598,Gym
581,VII.,47.5026271,19.077243325017964,Sugar!,47.50260538240091,19.060619473457336,Candy Store
582,VII.,47.5026271,19.077243325017964,Magvető Café,47.49574119448361,19.06382683107203,Café
583,VII.,47.5026271,19.077243325017964,Városligeti Műjégpálya,47.51500513767185,19.080119132995605,Skating Rink
584,VII.,47.5026271,19.077243325017964,Szellemlovas,47.50900104863752,19.061308648972336,Toy / Game Store
585,VII.,47.5026271,19.077243325017964,Cafe Frei,47.4979600578378,19.092710044010964,Coffee Shop
586,VII.,47.5026271,19.077243325017964,Kiadó Kocsma,47.504807,19.061704,Bar
587,VII.,47.5026271,19.077243325017964,Uránia Nemzeti Filmszínház,47.495292,19.065043,Movie Theater
588,VII.,47.5026271,19.077243325017964,Local Korner,47.50924602401733,19.061852021453983,Pizza Place
589,VII.,47.5026271,19.077243325017964,London Stone Pub,47.497145,19.062334,Pub
590,VII.,47.5026271,19.077243325017964,Szimpla Kert Háztáji Piac,47.496874124758286,19.06284551293092,Farmers Market
591,VII.,47.5026271,19.077243325017964,Stand Étterem,47.50028,19.059612,Restaurant
592,VII.,47.5026271,19.077243325017964,Levendula Kézműves Fagylaltozó,47.49571986650862,19.065446465674672,Ice Cream Shop
593,VII.,47.5026271,19.077243325017964,MagHáz étterem és teaház,47.51058697747888,19.071138029670927,Tea Room
594,VII.,47.5026271,19.077243325017964,Retro Büfé,47.491751,19.070734,Burger Joint
595,VII.,47.5026271,19.077243325017964,Café Analóg,47.49895275886316,19.061407239373118,Camera Store
596,VII.,47.5026271,19.077243325017964,COS,47.503149361279775,19.060290297891722,Boutique
597,VII.,47.5026271,19.077243325017964,Városliget Café & Restaurant 1895,47.51439030865012,19.080142370638605,Hungarian Restaurant
598,VII.,47.5026271,19.077243325017964,Tuk Tuk Bar,47.501083,19.058819,Cocktail Bar
599,VII.,47.5026271,19.077243325017964,Vajdahunyad vára,47.51505586122063,19.082844257354736,Castle
600,VII.,47.5026271,19.077243325017964,Csíki Söröző,47.49178560047916,19.07086328470399,Gastropub
601,VII.,47.5026271,19.077243325017964,Városligeti Nagyrét,47.513171810783454,19.086127281188965,Park
602,VII.,47.5026271,19.077243325017964,La Delizia,47.50716690595719,19.059331496856192,Ice Cream Shop
603,VII.,47.5026271,19.077243325017964,Magyar Állami Operaház,47.502822820057006,19.058307409286495,Opera House
604,VII.,47.5026271,19.077243325017964,The Caledonia Budapest Scottish Pub & Shop,47.50491104732507,19.060766364975695,Bar
605,VII.,47.5026271,19.077243325017964,Városliget,47.51488195170639,19.085655212402344,Park
606,VII.,47.5026271,19.077243325017964,Biang Bistro,47.50589384882062,19.062419180386243,Chinese Restaurant
607,VII.,47.5026271,19.077243325017964,Jaromír '68 Cseh Sörkert,47.51033889355908,19.09117958762998,Beer Garden
608,VII.,47.5026271,19.077243325017964,MINIVERSUM,47.50131132000201,19.05733278420611,Theme Park
609,VII.,47.5026271,19.077243325017964,El Asador de Pata Negra,47.501840511893874,19.059888384489547,Spanish Restaurant
610,VII.,47.5026271,19.077243325017964,Mash,47.49580808021374,19.065690356383858,Pub
611,VII.,47.5026271,19.077243325017964,DOBRUMBA,47.4969469181677,19.059918190434004,Mediterranean Restaurant
612,VII.,47.5026271,19.077243325017964,KARAVÁN Budapest - Street Food,47.497169148299186,19.06312197446823,Street Food Gathering
613,VII.,47.5026271,19.077243325017964,MűTeReM Kávézó & Kávépörkölő Műhely,47.491308,19.078972,Coffee Shop
614,VII.,47.5026271,19.077243325017964,Nespresso Boutique,47.50238967888826,19.059357616229427,Coffee Shop
615,VII.,47.5026271,19.077243325017964,A Presto,47.50296,19.058758,Italian Restaurant
616,VII.,47.5026271,19.077243325017964,Tasting Table (& Shop),47.49254777815565,19.065005467488756,Wine Bar
617,VII.,47.5026271,19.077243325017964,Apricot Coffee,47.492772,19.066732,Coffee Shop
618,VII.,47.5026271,19.077243325017964,Black Cab Burger,47.495248211003094,19.06489223241806,Burger Joint
619,VII.,47.5026271,19.077243325017964,Hotel Moments Budapest,47.50093513704525,19.056553568100565,Hotel
620,VII.,47.5026271,19.077243325017964,ROOMbach Hotel,47.497883163685856,19.058167513437507,Hotel
621,VIII.,47.4905952,19.0873404,Füvészkert,47.48387719473823,19.08536949526407,Botanical Garden
622,VIII.,47.4905952,19.0873404,Cintányéros,47.48495930426171,19.07875948150822,Wine Bar
623,VIII.,47.4905952,19.0873404,MűTeReM Kávézó & Kávépörkölő Műhely,47.491308,19.078972,Coffee Shop
624,VIII.,47.4905952,19.0873404,Nespresso Boutique,47.49818822348738,19.09262551750595,Coffee Shop
625,VIII.,47.4905952,19.0873404,Rosenstein Vendéglő,47.49837604087943,19.082250148057938,Jewish Restaurant
626,VIII.,47.4905952,19.0873404,Cafe Frei,47.4979600578378,19.092710044010964,Coffee Shop
627,VIII.,47.4905952,19.0873404,Sun Resort Apartments,47.48634729516755,19.077347692732545,Hotel
628,VIII.,47.4905952,19.0873404,"Fitoland Virágbolt, Füvészkert",47.48353125909862,19.08510596806757,Flower Shop
629,VIII.,47.4905952,19.0873404,Cinema City VIP,47.498251326163455,19.0904580005879,Multiplex
630,VIII.,47.4905952,19.0873404,Madame Pho,47.485737,19.077394,Vietnamese Restaurant
631,VIII.,47.4905952,19.0873404,Büfé Đăng Mười,47.488861267183104,19.099513920076326,Vietnamese Restaurant
632,VIII.,47.4905952,19.0873404,Café Csiga,47.493331,19.072587,Gastropub
633,VIII.,47.4905952,19.0873404,Kao Niaw Ping Kai,47.499058736567186,19.077622729082172,Thai Restaurant
634,VIII.,47.4905952,19.0873404,Vödör bar,47.48071396208831,19.084400448122352,Bar
635,VIII.,47.4905952,19.0873404,Cinema City Simple IMAX,47.49823825541702,19.09039541917164,Multiplex
636,VIII.,47.4905952,19.0873404,Corvin sétány,47.48591798026536,19.07603144645691,Pedestrian Plaza
637,VIII.,47.4905952,19.0873404,Orczy kert,47.481472843200486,19.08941864738277,Park
638,VIII.,47.4905952,19.0873404,Troya Török Szupermarket,47.49420657844743,19.079954504712166,Food & Drink Shop
639,VIII.,47.4905952,19.0873404,Corvin Dumaszínház,47.48576996433174,19.075656056322988,Comedy Club
640,VIII.,47.4905952,19.0873404,Hanoi Xua Vietnamese Restaurant,47.47956077719133,19.085484667554024,Vietnamese Restaurant
641,VIII.,47.4905952,19.0873404,Auróra,47.49415804648905,19.076033700423636,Social Club
642,VIII.,47.4905952,19.0873404,Fraser Residence Budapest,47.4847024614997,19.075974917488047,Hotel
643,VIII.,47.4905952,19.0873404,Kompót Dumaklub,47.485610322602106,19.07598843539934,Comedy Club
644,VIII.,47.4905952,19.0873404,Macska,47.493832,19.072971,Pub
645,VIII.,47.4905952,19.0873404,Hámori Cukrászda,47.490042,19.076019,Ice Cream Shop
646,VIII.,47.4905952,19.0873404,Trafó - House of Contemporary Arts,47.48372081704086,19.07232019560011,Theater
647,VIII.,47.4905952,19.0873404,Hintaló Iszoda,47.49480236527075,19.07196038142688,Bar
648,VIII.,47.4905952,19.0873404,Rengeteg RomKafé,47.48360662358382,19.0726056345293,Café
649,VIII.,47.4905952,19.0873404,Dagoba-bisztró,47.486855585781925,19.08036372548686,Bistro
650,VIII.,47.4905952,19.0873404,Retro Büfé,47.491751,19.070734,Burger Joint
651,VIII.,47.4905952,19.0873404,CROPP,47.48606992063521,19.072401268721265,Clothing Store
652,VIII.,47.4905952,19.0873404,iSTYLE Corvin Plaza,47.48606800987693,19.07262440990137,Electronics Store
653,VIII.,47.4905952,19.0873404,Csíki Söröző,47.49178560047916,19.07086328470399,Gastropub
654,VIII.,47.4905952,19.0873404,Magyar Természettudományi Múzeum,47.482512445157454,19.08521754578205,Science Museum
655,VIII.,47.4905952,19.0873404,Rossmann,47.48585726172877,19.075207048289354,Cosmetics Shop
656,VIII.,47.4905952,19.0873404,Erkel Színház,47.496773313432335,19.076496782013837,Theater
657,VIII.,47.4905952,19.0873404,Beerselection.hu,47.49435869210106,19.071089882654718,Beer Store
658,VIII.,47.4905952,19.0873404,Spicy Fish Budapest - Sakura Ramen,47.485752,19.076275,Asian Restaurant
659,VIII.,47.4905952,19.0873404,Padron,47.492039072662806,19.067708186563642,Tapas Restaurant
660,VIII.,47.4905952,19.0873404,Keret,47.494668585147835,19.069709508773258,Bar
661,VIII.,47.4905952,19.0873404,Pesti Burger és Bár,47.481607,19.078767,Burger Joint
662,VIII.,47.4905952,19.0873404,Élesztő,47.48382438283932,19.072777969477283,Beer Bar
663,VIII.,47.4905952,19.0873404,Wok & Tandoori Express,47.489353180490504,19.069125642709018,Indian Restaurant
664,VIII.,47.4905952,19.0873404,Hotel Palazzo Zichy,47.49022642010465,19.06872360678069,Hotel
665,VIII.,47.4905952,19.0873404,Wonderland Tattoo,47.498997087539706,19.078806231819108,Tattoo Parlor
666,VIII.,47.4905952,19.0873404,M10 Táncakadémia - Fórumház,47.50290804733317,19.085538051919347,Dance Studio
667,VIII.,47.4905952,19.0873404,Hit Space Hangszer & Stúdiótechnikai szaküzlet,47.50096847930906,19.077466850426337,Music Store
668,VIII.,47.4905952,19.0873404,Cinema City,47.498032736536516,19.090006479739582,Multiplex
669,VIII.,47.4905952,19.0873404,Nemzeti Lovarda,47.49903126255733,19.08595487356458,Stables
670,VIII.,47.4905952,19.0873404,The Goat Herder,47.502982,19.077801,Coffee Shop
671,VIII.,47.4905952,19.0873404,Cserpes Tejivó,47.48616060169992,19.070682920945018,Snack Place
672,VIII.,47.4905952,19.0873404,Freyja,47.49962402307627,19.07379297965863,Bakery
673,VIII.,47.4905952,19.0873404,Olimpia vendéglő,47.50427548561694,19.087200196706284,Restaurant
674,VIII.,47.4905952,19.0873404,Michael Kors,47.498470271565026,19.092661142349243,Boutique
675,VIII.,47.4905952,19.0873404,Ancsa Kifőzdéje,47.484387142061856,19.074350171949657,Eastern European Restaurant
676,VIII.,47.4905952,19.0873404,Vino wonka,47.48584095831809,19.075451499204984,Wine Bar
677,VIII.,47.4905952,19.0873404,Flying Tiger,47.48611705161364,19.072329574448823,Gift Shop
678,VIII.,47.4905952,19.0873404,Kerekerdő park,47.479657409375555,19.08116280256414,Park
679,VIII.,47.4905952,19.0873404,KockaÁruház (Market játékbolt),47.50273561857792,19.08865948048978,Toy / Game Store
680,VIII.,47.4905952,19.0873404,Öreg Óra Kávézó,47.481889027299324,19.073635980648028,Bar
681,VIII.,47.4905952,19.0873404,Stradivarius,47.49844678457645,19.09063465667873,Boutique
682,VIII.,47.4905952,19.0873404,Brew Studio,47.48374325781285,19.072737794409225,Beer Garden
683,VIII.,47.4905952,19.0873404,Kívánság Kifőzde,47.50229446217532,19.07412525884394,Restaurant
684,VIII.,47.4905952,19.0873404,Pepin Kézműves Söröző - Craft Beer House,47.48195947612861,19.072065600457332,Beer Bar
685,VIII.,47.4905952,19.0873404,Mesterbike + Coffee Project,47.480204,19.070899,Bike Shop
686,VIII.,47.4905952,19.0873404,Orczy Park Erdei Futópálya,47.481051283647936,19.085352718283318,Track
687,VIII.,47.4905952,19.0873404,Al Dente,47.490223,19.067978,Italian Restaurant
688,VIII.,47.4905952,19.0873404,"New York Palace, The Dedica Anthology, Autograph Collection",47.498668836574446,19.070760025794925,Hotel
689,VIII.,47.4905952,19.0873404,Herbaház,47.49518614731332,19.10780995073037,Health Food Store
690,VIII.,47.4905952,19.0873404,Corvin Mozi,47.48620204721278,19.07110213237355,Multiplex
691,VIII.,47.4905952,19.0873404,Rizmajer Sörház,47.49524568900554,19.07101556734392,Beer Bar
692,VIII.,47.4905952,19.0873404,Black Cab Burger,47.47864004724245,19.073907136917114,Burger Joint
693,VIII.,47.4905952,19.0873404,Coffee Stand Gutenberg,47.49284727121656,19.070146005587986,Coffee Shop
694,VIII.,47.4905952,19.0873404,Apricot Coffee,47.492772,19.066732,Coffee Shop
695,VIII.,47.4905952,19.0873404,Görbe Bögre,47.492577865601206,19.069908414271755,Café
696,VIII.,47.4905952,19.0873404,Gutenberg tér,47.49314138602148,19.06974596346525,Plaza
697,VIII.,47.4905952,19.0873404,Tandoori indiai étterem,47.48935751871628,19.07191232317771,Indian Restaurant
698,VIII.,47.4905952,19.0873404,Tasting Table (& Shop),47.49254777815565,19.065005467488756,Wine Bar
699,VIII.,47.4905952,19.0873404,Ngon,47.48642665294885,19.10723840719394,Thai Restaurant
700,VIII.,47.4905952,19.0873404,FlashKart -Turbo Electric Go-Kart Ring,47.49625748134259,19.070172029959174,Go Kart Track
